team_id,calendar_week,week_index,total_merged_prs,total_completed_tickets,total_commits,merge_count,median_cycle_time_hours,review_latency_hours,post_merge_bug_proxy,ai_signal_events,ai_eligible_events,observed_events,junior_merged_prs,junior_commits,junior_completed_tickets,total_output,junior_output,junior_merged_pr_share,junior_ticket_share,junior_commit_share,junior_output_share,ai_intensity,analysis_sample,ai_proxy_trigger,adoption_week,treated,post_period,event_time,log_total_output,log_ai_eligible_events,median_cycle_time_hours_filled,review_latency_hours_filled,post_merge_bug_proxy_filled
continue-revolution/continue,2024-12-30,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-01-06,2,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-01-13,3,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-01-20,4,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-01-27,5,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-02-03,6,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-02-10,7,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-02-17,8,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-02-24,9,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-03-03,10,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-03-10,11,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-03-17,12,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-03-24,13,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-03-31,14,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-04-07,15,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-04-14,16,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-04-21,17,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
continue-revolution/continue,2025-04-28,18,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,5.8025,31.9725,0.0
django/django,2024-12-30,1,0,0,0,0,,,0.0,0,0,3,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-14.0,0.0,0.0,5.8025,21.78472222222222,0.0
django/django,2025-01-06,2,0,0,0,0,,,0.0,0,0,3,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-13.0,0.0,0.0,5.8025,21.78472222222222,0.0
django/django,2025-01-13,3,0,0,0,0,,,0.0,0,0,4,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-12.0,0.0,0.0,5.8025,21.78472222222222,0.0
django/django,2025-01-20,4,0,0,0,0,,1.081388888888889,0.0,0,26,33,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-11.0,0.0,3.295836866004329,5.8025,1.081388888888889,0.0
django/django,2025-01-27,5,0,0,0,0,,11.850833333333334,0.0,0,7,9,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-10.0,0.0,2.0794415416798357,5.8025,11.850833333333334,0.0
django/django,2025-02-03,6,0,0,0,0,,,0.0,0,1,3,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-9.0,0.0,0.6931471805599453,5.8025,21.78472222222222,0.0
django/django,2025-02-10,7,0,0,0,0,,308.2,0.0,0,6,8,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-8.0,0.0,1.9459101490553132,5.8025,308.2,0.0
django/django,2025-02-17,8,0,0,0,0,,292.24194444444447,0.0,0,8,12,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-7.0,0.0,2.1972245773362196,5.8025,292.24194444444447,0.0
django/django,2025-02-24,9,0,0,0,0,,,0.0,0,0,3,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-6.0,0.0,0.0,5.8025,21.78472222222222,0.0
django/django,2025-03-03,10,0,0,0,0,,,0.0,0,1,4,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-5.0,0.0,0.6931471805599453,5.8025,21.78472222222222,0.0
django/django,2025-03-10,11,0,0,0,0,,2841.821111111111,0.0,0,7,12,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-4.0,0.0,2.0794415416798357,5.8025,2841.821111111111,0.0
django/django,2025-03-17,12,0,0,3,0,,5.558888888888889,0.0,0,9,12,0,3,0,0,0,,,1.0,,0.0,0,0,15.0,0,0,-3.0,0.0,2.302585092994046,5.8025,5.558888888888889,0.0
django/django,2025-03-24,13,0,0,0,0,,31.718611111111112,0.0,0,3,6,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-2.0,0.0,1.3862943611198906,5.8025,31.718611111111112,0.0
django/django,2025-03-31,14,0,0,0,0,,1.31,0.0,0,2,6,0,0,0,0,0,,,,,0.0,0,0,15.0,0,0,-1.0,0.0,1.0986122886681098,5.8025,1.31,0.0
django/django,2025-04-07,15,0,0,0,0,,,0.0,2,6,7,0,0,0,0,0,,,,,0.3333333333333333,0,1,15.0,1,1,0.0,0.0,1.9459101490553132,5.8025,21.78472222222222,0.0
django/django,2025-04-14,16,0,0,0,0,,,0.0,0,1,4,0,0,0,0,0,,,,,0.0,0,0,15.0,1,1,1.0,0.0,0.6931471805599453,5.8025,21.78472222222222,0.0
django/django,2025-04-21,17,0,0,0,0,,,0.0,0,0,4,0,0,0,0,0,,,,,0.0,0,0,15.0,1,1,2.0,0.0,0.0,5.8025,21.78472222222222,0.0
django/django,2025-04-28,18,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,0,0,15.0,1,1,3.0,0.0,0.0,5.8025,21.78472222222222,0.0
fastapi/fastapi,2024-12-30,1,1,0,2,1,2.7455555555555557,,0.0,0,3,6,1,2,0,1,1,1.0,,1.0,1.0,0.0,1,0,,0,0,,0.6931471805599453,1.3862943611198906,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-01-06,2,0,0,0,0,,,0.0,0,0,6,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-01-13,3,0,0,0,0,,,0.0,0,0,7,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-01-20,4,0,0,0,0,,,0.0,0,0,9,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-01-27,5,0,0,1,0,,,0.0,0,2,4,0,1,0,0,0,,,1.0,,0.0,0,0,,0,0,,0.0,1.0986122886681098,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-02-03,6,0,0,0,0,,,0.0,0,1,9,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.6931471805599453,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-02-10,7,0,0,0,0,,,0.0,0,3,9,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,1.3862943611198906,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-02-17,8,0,0,0,0,,356.9608333333333,0.0,0,3,14,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,1.3862943611198906,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-02-24,9,0,0,0,0,,489.9530555555556,0.0,0,3,7,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,1.3862943611198906,2.7455555555555557,489.9530555555556,0.0
fastapi/fastapi,2025-03-03,10,0,0,0,0,,200.17222222222225,0.0,0,2,11,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,1.0986122886681098,2.7455555555555557,200.17222222222225,0.0
fastapi/fastapi,2025-03-10,11,0,0,0,0,,,0.0,0,2,7,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,1.0986122886681098,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-03-17,12,0,0,0,0,,,0.0,0,0,6,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-03-24,13,0,0,0,0,,,0.0,0,0,8,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-03-31,14,0,0,0,0,,,0.0,0,0,4,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-04-07,15,0,0,0,0,,,0.0,0,0,7,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-04-14,16,0,0,0,0,,,0.0,0,0,6,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-04-21,17,0,0,0,0,,,0.0,0,0,3,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,2.7455555555555557,356.9608333333333,0.0
fastapi/fastapi,2025-04-28,18,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,0.0,2.7455555555555557,356.9608333333333,0.0
golang/go,2024-12-30,1,0,0,1,0,,,0.0,0,31,35,0,1,0,0,0,,,1.0,,0.0,0,0,,0,0,,0.0,3.4657359027997265,5.8025,31.9725,0.0
golang/go,2025-01-06,2,0,1,1,0,,,0.0,0,37,40,0,1,1,1,1,,1.0,1.0,1.0,0.0,1,0,,0,0,,0.6931471805599453,3.6375861597263857,5.8025,31.9725,0.0
golang/go,2025-01-13,3,0,0,0,0,,,0.0,0,26,29,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,3.295836866004329,5.8025,31.9725,0.0
golang/go,2025-01-20,4,0,1,0,0,,,0.0,0,18,21,0,0,1,1,1,,1.0,,1.0,0.0,1,0,,0,0,,0.6931471805599453,2.9444389791664403,5.8025,31.9725,0.0
golang/go,2025-01-27,5,0,0,0,0,,,0.0,0,23,23,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,3.1780538303479458,5.8025,31.9725,0.0
golang/go,2025-02-03,6,0,1,2,0,,,0.0,0,34,36,0,2,1,1,1,,1.0,1.0,1.0,0.0,1,0,,0,0,,0.6931471805599453,3.5553480614894135,5.8025,31.9725,0.0
golang/go,2025-02-10,7,0,0,4,0,,,1.0,0,26,28,0,4,0,0,0,,,1.0,,0.0,0,0,,0,0,,0.0,3.295836866004329,5.8025,31.9725,1.0
golang/go,2025-02-17,8,0,1,0,0,,,0.0,0,28,33,0,0,1,1,1,,1.0,,1.0,0.0,1,0,,0,0,,0.6931471805599453,3.367295829986474,5.8025,31.9725,0.0
golang/go,2025-02-24,9,0,3,0,0,,,0.0,0,32,39,0,0,3,3,3,,1.0,,1.0,0.0,1,0,,0,0,,1.3862943611198906,3.4965075614664802,5.8025,31.9725,0.0
golang/go,2025-03-03,10,0,0,0,0,,,0.0,0,27,30,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,3.332204510175204,5.8025,31.9725,0.0
golang/go,2025-03-10,11,0,5,2,0,,,0.0,0,32,40,0,2,5,5,5,,1.0,1.0,1.0,0.0,1,0,,0,0,,1.791759469228055,3.4965075614664802,5.8025,31.9725,0.0
golang/go,2025-03-17,12,0,15,3,0,,,2.0,1,65,65,0,3,15,15,15,,1.0,1.0,1.0,0.0153846153846153,1,0,,0,0,,2.772588722239781,4.189654742026425,5.8025,31.9725,2.0
golang/go,2025-03-24,13,0,2,1,0,,,0.0,0,10,17,0,1,2,2,2,,1.0,1.0,1.0,0.0,1,0,,0,0,,1.0986122886681098,2.3978952727983707,5.8025,31.9725,0.0
golang/go,2025-03-31,14,0,1,1,0,,,0.0,1,19,30,0,1,1,1,1,,1.0,1.0,1.0,0.0526315789473684,1,0,,0,0,,0.6931471805599453,2.995732273553991,5.8025,31.9725,0.0
golang/go,2025-04-07,15,0,6,3,0,,,0.0,0,61,64,0,3,6,6,6,,1.0,1.0,1.0,0.0,1,0,,0,0,,1.9459101490553132,4.127134385045092,5.8025,31.9725,0.0
golang/go,2025-04-14,16,0,3,0,0,,,0.0,0,23,26,0,0,3,3,3,,1.0,,1.0,0.0,1,0,,0,0,,1.3862943611198906,3.1780538303479458,5.8025,31.9725,0.0
golang/go,2025-04-21,17,0,0,0,0,,,0.0,0,7,10,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,2.0794415416798357,5.8025,31.9725,0.0
golang/go,2025-04-28,18,0,0,0,0,,,0.0,0,3,5,0,0,0,0,0,,,,,0.0,0,0,,0,0,,0.0,1.3862943611198906,5.8025,31.9725,0.0
home-assistant/core,2024-12-30,1,1,2,1,1,119.91083333333331,13.034444444444444,1.0,36,61,71,1,1,2,3,3,1.0,1.0,1.0,1.0,0.5901639344262295,1,1,2.0,0,0,-1.0,1.3862943611198906,4.127134385045092,119.91083333333331,13.034444444444444,1.0
home-assistant/core,2025-01-06,2,0,3,37,0,,98.6211111111111,0.0,47,102,119,0,37,3,3,3,,1.0,1.0,1.0,0.4607843137254901,1,1,2.0,1,1,0.0,1.3862943611198906,4.634728988229636,3.3519444444444444,98.6211111111111,0.0
home-assistant/core,2025-01-13,3,3,12,28,3,4.405,0.3580555555555555,0.0,65,106,116,1,1,8,15,9,0.3333333333333333,0.6666666666666666,0.0357142857142857,0.6,0.6132075471698113,1,1,2.0,1,1,1.0,2.772588722239781,4.672828834461906,4.405,0.3580555555555555,0.0
home-assistant/core,2025-01-20,4,7,6,67,7,2.950833333333333,7.648888888888889,0.0,47,88,103,7,46,5,13,12,1.0,0.8333333333333334,0.6865671641791045,0.9230769230769232,0.5340909090909091,1,1,2.0,1,1,2.0,2.6390573296152584,4.48863636973214,2.950833333333333,7.648888888888889,0.0
home-assistant/core,2025-01-27,5,15,8,29,15,2.305277777777778,2.5208333333333335,0.0666666666666666,71,125,148,14,21,8,23,22,0.9333333333333332,1.0,0.7241379310344828,0.9565217391304348,0.568,1,1,2.0,1,1,3.0,3.1780538303479458,4.836281906951478,2.305277777777778,2.5208333333333335,0.0666666666666666
home-assistant/core,2025-02-03,6,5,5,25,5,4.02,4.083333333333333,0.2,73,121,134,5,20,5,10,10,1.0,1.0,0.8,1.0,0.6033057851239669,1,1,2.0,1,1,4.0,2.3978952727983707,4.804021044733257,4.02,4.083333333333333,0.2
home-assistant/core,2025-02-10,7,10,4,10,10,4.875,4.861944444444444,0.1,54,101,117,8,9,3,14,11,0.8,0.75,0.9,0.7857142857142857,0.5346534653465347,1,1,2.0,1,1,5.0,2.70805020110221,4.624972813284271,4.875,4.861944444444444,0.1
home-assistant/core,2025-02-17,8,1,1,2,1,76.59361111111112,4.445833333333334,0.0,27,49,55,1,1,1,2,2,1.0,1.0,0.5,1.0,0.5510204081632653,1,1,2.0,1,1,6.0,1.0986122886681098,3.912023005428146,76.59361111111112,4.445833333333334,0.0
home-assistant/core,2025-02-24,9,1,6,2,1,143.92055555555555,143.86194444444445,0.0,52,82,87,1,2,6,7,7,1.0,1.0,1.0,1.0,0.6341463414634146,1,1,2.0,1,1,7.0,2.0794415416798357,4.418840607796598,143.92055555555555,143.86194444444445,0.0
home-assistant/core,2025-03-03,10,1,4,2,1,5.8025,3.238888888888889,0.0,59,96,103,1,1,4,5,5,1.0,1.0,0.5,1.0,0.6145833333333334,1,1,2.0,1,1,8.0,1.791759469228055,4.574710978503383,5.8025,3.238888888888889,0.0
home-assistant/core,2025-03-10,11,2,9,8,2,0.9313888888888888,16.163611111111113,0.0,50,96,105,1,6,7,11,8,0.5,0.7777777777777778,0.75,0.7272727272727273,0.5208333333333334,1,1,2.0,1,1,9.0,2.4849066497880004,4.574710978503383,0.9313888888888888,16.163611111111113,0.0
home-assistant/core,2025-03-17,12,0,11,0,0,,1.7330555555555556,0.0,43,65,72,0,0,11,11,11,,1.0,,1.0,0.6615384615384615,1,1,2.0,1,1,10.0,2.4849066497880004,4.189654742026425,3.3519444444444444,1.7330555555555556,0.0
home-assistant/core,2025-03-24,13,5,9,6,5,3.3519444444444444,1176.9919444444445,0.0,51,90,97,5,3,9,14,14,1.0,1.0,0.5,1.0,0.5666666666666667,1,1,2.0,1,1,11.0,2.70805020110221,4.51085950651685,3.3519444444444444,1176.9919444444445,0.0
home-assistant/core,2025-03-31,14,1,8,6,1,2.0955555555555554,1.9230555555555555,1.0,55,85,91,0,2,8,9,8,0.0,1.0,0.3333333333333333,0.8888888888888888,0.6470588235294118,1,1,2.0,1,1,12.0,2.302585092994046,4.454347296253507,2.0955555555555554,1.9230555555555555,1.0
home-assistant/core,2025-04-07,15,1,4,28,1,0.7880555555555555,494.6538888888889,1.0,31,54,59,1,0,3,5,4,1.0,0.75,0.0,0.8,0.5740740740740741,1,1,2.0,1,1,13.0,1.791759469228055,4.007333185232471,0.7880555555555555,494.6538888888889,1.0
home-assistant/core,2025-04-14,16,5,6,16,5,1.3830555555555557,6.811388888888889,0.0,59,108,115,5,4,6,11,11,1.0,1.0,0.25,1.0,0.5462962962962963,1,1,2.0,1,1,14.0,2.4849066497880004,4.6913478822291435,1.3830555555555557,6.811388888888889,0.0
home-assistant/core,2025-04-21,17,0,6,1,0,,0.6644444444444444,0.0,27,65,70,0,0,6,6,6,,1.0,0.0,1.0,0.4153846153846154,1,1,2.0,1,1,15.0,1.9459101490553132,4.189654742026425,3.3519444444444444,0.6644444444444444,0.0
home-assistant/core,2025-04-28,18,1,2,1,1,2.993611111111111,126.95527777777778,0.0,20,32,36,0,0,2,3,2,0.0,1.0,0.0,0.6666666666666666,0.625,1,1,2.0,1,1,16.0,1.3862943611198906,3.4965075614664802,2.993611111111111,126.95527777777778,0.0
huggingface/transformers,2024-12-30,1,0,0,0,0,,,0.0,0,2,8,0,0,0,0,0,,,,,0.0,0,0,2.0,0,0,-1.0,0.0,1.0986122886681098,24.27069444444444,161.0901388888889,0.0
huggingface/transformers,2025-01-06,2,0,1,0,0,,711.2004166666667,2.0,9,27,34,0,0,1,1,1,,1.0,,1.0,0.3333333333333333,1,1,2.0,1,1,0.0,0.6931471805599453,3.332204510175204,24.27069444444444,711.2004166666667,2.0
