team_id,calendar_week,week_index,adoption_week,treated,post_period,event_time,team_size,baseline_complexity,baseline_junior_mix,manager_quality,total_merged_prs,total_completed_tickets,total_output,junior_merged_prs,junior_completed_tickets,junior_output,junior_merged_pr_share,junior_ticket_share,junior_output_share,analysis_sample
T002,2025-01-06,1,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,10,10,20,7,7,14,0.7,0.7,0.7,1
T002,2025-01-13,2,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,8,9,17,7,6,13,0.875,0.6666666666666666,0.7647058823529411,1
T002,2025-01-20,3,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,7,4,11,5,3,8,0.7142857142857143,0.75,0.7272727272727273,1
T002,2025-01-27,4,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,6,10,16,5,7,12,0.8333333333333334,0.7,0.75,1
T002,2025-02-03,5,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,3,5,8,3,4,7,1.0,0.8,0.875,1
T002,2025-02-10,6,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,5,9,14,5,5,10,1.0,0.5555555555555556,0.7142857142857143,1
T002,2025-02-17,7,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,6,5,11,4,4,8,0.6666666666666666,0.8,0.7272727272727273,1
T002,2025-02-24,8,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,3,5,8,1,5,6,0.3333333333333333,1.0,0.75,1
T002,2025-03-03,9,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,6,4,10,5,3,8,0.8333333333333334,0.75,0.8,1
T002,2025-03-10,10,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,5,5,10,3,3,6,0.6,0.6,0.6,1
T002,2025-03-17,11,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,2,4,6,2,3,5,1.0,0.75,0.8333333333333334,1
T002,2025-03-24,12,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,6,10,16,5,9,14,0.8333333333333334,0.9,0.875,1
T002,2025-03-31,13,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,5,2,7,3,1,4,0.6,0.5,0.5714285714285714,1
T002,2025-04-07,14,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,8,7,15,5,5,10,0.625,0.7142857142857143,0.6666666666666666,1
T002,2025-04-14,15,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,3,4,7,3,3,6,1.0,0.75,0.8571428571428571,1
T002,2025-04-21,16,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,7,6,13,5,4,9,0.7142857142857143,0.6666666666666666,0.6923076923076923,1
T002,2025-04-28,17,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,3,5,8,3,5,8,1.0,1.0,1.0,1
T002,2025-05-05,18,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,3,6,9,3,6,9,1.0,1.0,1.0,1
T002,2025-05-12,19,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,6,7,13,5,5,10,0.8333333333333334,0.7142857142857143,0.7692307692307693,1
T002,2025-05-19,20,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,10,3,13,6,3,9,0.6,1.0,0.6923076923076923,1
T002,2025-05-26,21,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,11,9,20,7,8,15,0.6363636363636364,0.8888888888888888,0.75,1
T002,2025-06-02,22,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,3,4,7,2,4,6,0.6666666666666666,1.0,0.8571428571428571,1
T002,2025-06-09,23,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,4,3,7,2,2,4,0.5,0.6666666666666666,0.5714285714285714,1
T002,2025-06-16,24,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,4,11,15,3,7,10,0.75,0.6363636363636364,0.6666666666666666,1
T002,2025-06-23,25,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,2,7,9,2,7,9,1.0,1.0,1.0,1
T002,2025-06-30,26,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,4,9,13,4,8,12,1.0,0.8888888888888888,0.9230769230769231,1
T002,2025-07-07,27,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,6,4,10,3,3,6,0.5,0.75,0.6,1
T002,2025-07-14,28,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,3,7,10,3,7,10,1.0,1.0,1.0,1
T002,2025-07-21,29,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,2,4,6,0,2,2,0.0,0.5,0.3333333333333333,1
T002,2025-07-28,30,,0,0,,7,0.3442931747103893,0.2990369036480529,0.3598962007733057,7,10,17,6,9,15,0.8571428571428571,0.9,0.8823529411764706,1
T003,2025-01-06,1,12.0,0,0,-11.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,1,2,3,1,2,3,1.0,1.0,1.0,1
T003,2025-01-13,2,12.0,0,0,-10.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,2,3,5,2,2,4,1.0,0.6666666666666666,0.8,1
T003,2025-01-20,3,12.0,0,0,-9.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,3,12,15,3,9,12,1.0,0.75,0.8,1
T003,2025-01-27,4,12.0,0,0,-8.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,5,5,10,5,4,9,1.0,0.8,0.9,1
T003,2025-02-03,5,12.0,0,0,-7.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,2,2,4,2,2,4,1.0,1.0,1.0,1
T003,2025-02-10,6,12.0,0,0,-6.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,2,3,5,2,3,5,1.0,1.0,1.0,1
T003,2025-02-17,7,12.0,0,0,-5.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,3,5,8,2,4,6,0.6666666666666666,0.8,0.75,1
T003,2025-02-24,8,12.0,0,0,-4.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,5,3,8,2,3,5,0.4,1.0,0.625,1
T003,2025-03-03,9,12.0,0,0,-3.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,2,5,7,2,4,6,1.0,0.8,0.8571428571428571,1
T003,2025-03-10,10,12.0,0,0,-2.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,5,2,7,3,2,5,0.6,1.0,0.7142857142857143,1
T003,2025-03-17,11,12.0,0,0,-1.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,5,0,5,4,0,4,0.8,,0.8,1
T003,2025-03-24,12,12.0,1,1,0.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,7,5,12,4,5,9,0.5714285714285714,1.0,0.75,1
T003,2025-03-31,13,12.0,1,1,1.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,3,4,7,2,2,4,0.6666666666666666,0.5,0.5714285714285714,1
T003,2025-04-07,14,12.0,1,1,2.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,5,2,7,5,2,7,1.0,1.0,1.0,1
T003,2025-04-14,15,12.0,1,1,3.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,1,6,7,0,4,4,0.0,0.6666666666666666,0.5714285714285714,1
T003,2025-04-21,16,12.0,1,1,4.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,8,4,12,7,3,10,0.875,0.75,0.8333333333333334,1
T003,2025-04-28,17,12.0,1,1,5.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,2,2,4,2,2,4,1.0,1.0,1.0,1
T003,2025-05-05,18,12.0,1,1,6.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,5,5,10,4,3,7,0.8,0.6,0.7,1
T003,2025-05-12,19,12.0,1,1,7.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,3,3,6,3,3,6,1.0,1.0,1.0,1
T003,2025-05-19,20,12.0,1,1,8.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,1,2,3,1,1,2,1.0,0.5,0.6666666666666666,1
T003,2025-05-26,21,12.0,1,1,9.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,1,3,4,1,3,4,1.0,1.0,1.0,1
T003,2025-06-02,22,12.0,1,1,10.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,5,8,13,3,8,11,0.6,1.0,0.8461538461538461,1
T003,2025-06-09,23,12.0,1,1,11.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,1,1,2,1,1,2,1.0,1.0,1.0,0
T003,2025-06-16,24,12.0,1,1,12.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,5,9,14,5,8,13,1.0,0.8888888888888888,0.9285714285714286,1
T003,2025-06-23,25,12.0,1,1,13.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,3,9,12,2,8,10,0.6666666666666666,0.8888888888888888,0.8333333333333334,1
T003,2025-06-30,26,12.0,1,1,14.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,5,5,10,4,5,9,0.8,1.0,0.9,1
T003,2025-07-07,27,12.0,1,1,15.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,1,6,7,1,4,5,1.0,0.6666666666666666,0.7142857142857143,1
T003,2025-07-14,28,12.0,1,1,16.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,3,7,10,3,6,9,1.0,0.8571428571428571,0.9,1
T003,2025-07-21,29,12.0,1,1,17.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,4,5,9,3,2,5,0.75,0.4,0.5555555555555556,1
T003,2025-07-28,30,12.0,1,1,18.0,7,0.5942567213114094,0.27834669103487863,-1.6675926348932537,4,3,7,4,3,7,1.0,1.0,1.0,1
T004,2025-01-06,1,10.0,0,0,-9.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,4,13,17,4,12,16,1.0,0.9230769230769231,0.9411764705882353,1
T004,2025-01-13,2,10.0,0,0,-8.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,5,4,9,5,2,7,1.0,0.5,0.7777777777777778,1
T004,2025-01-20,3,10.0,0,0,-7.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,2,5,7,1,4,5,0.5,0.8,0.7142857142857143,1
T004,2025-01-27,4,10.0,0,0,-6.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,6,7,13,5,6,11,0.8333333333333334,0.8571428571428571,0.8461538461538461,1
T004,2025-02-03,5,10.0,0,0,-5.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,5,5,10,5,4,9,1.0,0.8,0.9,1
T004,2025-02-10,6,10.0,0,0,-4.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,0,5,5,0,4,4,,0.8,0.8,1
T004,2025-02-17,7,10.0,0,0,-3.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,5,4,9,4,3,7,0.8,0.75,0.7777777777777778,1
T004,2025-02-24,8,10.0,0,0,-2.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,2,8,10,2,6,8,1.0,0.75,0.8,1
T004,2025-03-03,9,10.0,0,0,-1.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,4,7,11,3,6,9,0.75,0.8571428571428571,0.8181818181818182,1
T004,2025-03-10,10,10.0,1,1,0.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,6,3,9,5,2,7,0.8333333333333334,0.6666666666666666,0.7777777777777778,1
T004,2025-03-17,11,10.0,1,1,1.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,6,5,11,4,4,8,0.6666666666666666,0.8,0.7272727272727273,1
T004,2025-03-24,12,10.0,1,1,2.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,3,6,9,2,4,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,1
T004,2025-03-31,13,10.0,1,1,3.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,9,3,12,9,3,12,1.0,1.0,1.0,1
T004,2025-04-07,14,10.0,1,1,4.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,4,6,10,3,6,9,0.75,1.0,0.9,1
T004,2025-04-14,15,10.0,1,1,5.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,6,6,12,6,6,12,1.0,1.0,1.0,1
T004,2025-04-21,16,10.0,1,1,6.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,2,1,3,2,1,3,1.0,1.0,1.0,1
T004,2025-04-28,17,10.0,1,1,7.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,3,4,7,3,4,7,1.0,1.0,1.0,1
T004,2025-05-05,18,10.0,1,1,8.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,0,6,6,0,6,6,,1.0,1.0,1
T004,2025-05-12,19,10.0,1,1,9.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,2,0,2,2,0,2,1.0,,1.0,0
T004,2025-05-19,20,10.0,1,1,10.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,4,3,7,3,3,6,0.75,1.0,0.8571428571428571,1
T004,2025-05-26,21,10.0,1,1,11.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,5,7,12,4,5,9,0.8,0.7142857142857143,0.75,1
T004,2025-06-02,22,10.0,1,1,12.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,2,6,8,2,6,8,1.0,1.0,1.0,1
T004,2025-06-09,23,10.0,1,1,13.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,4,8,12,3,8,11,0.75,1.0,0.9166666666666666,1
T004,2025-06-16,24,10.0,1,1,14.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,1,8,9,1,8,9,1.0,1.0,1.0,1
T004,2025-06-23,25,10.0,1,1,15.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,5,7,12,3,5,8,0.6,0.7142857142857143,0.6666666666666666,1
T004,2025-06-30,26,10.0,1,1,16.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,1,2,3,1,2,3,1.0,1.0,1.0,1
T004,2025-07-07,27,10.0,1,1,17.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,7,4,11,7,2,9,1.0,0.5,0.8181818181818182,1
T004,2025-07-14,28,10.0,1,1,18.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,1,3,4,1,3,4,1.0,1.0,1.0,1
T004,2025-07-21,29,10.0,1,1,19.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,5,5,10,3,4,7,0.6,0.8,0.7,1
T004,2025-07-28,30,10.0,1,1,20.0,7,0.6930398068559801,0.47709025680788975,-0.7391213186632657,5,4,9,3,4,7,0.6,1.0,0.7777777777777778,1
T005,2025-01-06,1,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,5,5,10,1,5,6,0.2,1.0,0.6,1
T005,2025-01-13,2,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,5,4,9,5,4,9,1.0,1.0,1.0,1
T005,2025-01-20,3,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,7,7,14,5,6,11,0.7142857142857143,0.8571428571428571,0.7857142857142857,1
T005,2025-01-27,4,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,7,9,16,5,8,13,0.7142857142857143,0.8888888888888888,0.8125,1
T005,2025-02-03,5,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,7,3,10,5,3,8,0.7142857142857143,1.0,0.8,1
T005,2025-02-10,6,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,10,9,19,9,8,17,0.9,0.8888888888888888,0.8947368421052632,1
T005,2025-02-17,7,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,6,4,10,2,2,4,0.3333333333333333,0.5,0.4,1
T005,2025-02-24,8,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,3,4,7,3,4,7,1.0,1.0,1.0,1
T005,2025-03-03,9,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,6,5,11,4,2,6,0.6666666666666666,0.4,0.5454545454545454,1
T005,2025-03-10,10,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,8,3,11,6,3,9,0.75,1.0,0.8181818181818182,1
T005,2025-03-17,11,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,4,4,8,3,3,6,0.75,0.75,0.75,1
T005,2025-03-24,12,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,7,6,13,4,4,8,0.5714285714285714,0.6666666666666666,0.6153846153846154,1
T005,2025-03-31,13,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,6,2,8,3,1,4,0.5,0.5,0.5,1
T005,2025-04-07,14,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,5,2,7,5,2,7,1.0,1.0,1.0,1
T005,2025-04-14,15,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,6,4,10,6,2,8,1.0,0.5,0.8,1
T005,2025-04-21,16,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,8,9,17,6,7,13,0.75,0.7777777777777778,0.7647058823529411,1
T005,2025-04-28,17,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,8,11,19,6,10,16,0.75,0.9090909090909091,0.8421052631578947,1
T005,2025-05-05,18,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,7,3,10,5,3,8,0.7142857142857143,1.0,0.8,1
T005,2025-05-12,19,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,1,5,6,0,5,5,0.0,1.0,0.8333333333333334,1
T005,2025-05-19,20,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,10,8,18,9,7,16,0.9,0.875,0.8888888888888888,1
T005,2025-05-26,21,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,9,14,23,6,12,18,0.6666666666666666,0.8571428571428571,0.782608695652174,1
T005,2025-06-02,22,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,5,7,12,4,6,10,0.8,0.8571428571428571,0.8333333333333334,1
T005,2025-06-09,23,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,8,16,24,4,10,14,0.5,0.625,0.5833333333333334,1
T005,2025-06-16,24,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,9,9,18,7,8,15,0.7777777777777778,0.8888888888888888,0.8333333333333334,1
T005,2025-06-23,25,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,9,9,18,9,6,15,1.0,0.6666666666666666,0.8333333333333334,1
T005,2025-06-30,26,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,4,6,10,3,5,8,0.75,0.8333333333333334,0.8,1
T005,2025-07-07,27,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,5,6,11,5,6,11,1.0,1.0,1.0,1
T005,2025-07-14,28,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,8,4,12,8,2,10,1.0,0.5,0.8333333333333334,1
T005,2025-07-21,29,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,3,8,11,1,6,7,0.3333333333333333,0.75,0.6363636363636364,1
T005,2025-07-28,30,,0,0,,6,0.850562106754282,0.44637804926242053,2.0808109524542266,6,8,14,4,7,11,0.6666666666666666,0.875,0.7857142857142857,1
T006,2025-01-06,1,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,6,9,15,5,8,13,0.8333333333333334,0.8888888888888888,0.8666666666666667,1
T006,2025-01-13,2,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,8,4,12,4,4,8,0.5,1.0,0.6666666666666666,1
T006,2025-01-20,3,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,10,5,15,8,5,13,0.8,1.0,0.8666666666666667,1
T006,2025-01-27,4,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,9,8,17,6,7,13,0.6666666666666666,0.875,0.7647058823529411,1
T006,2025-02-03,5,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,6,8,14,6,8,14,1.0,1.0,1.0,1
T006,2025-02-10,6,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,4,6,10,4,4,8,1.0,0.6666666666666666,0.8,1
T006,2025-02-17,7,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,18,20,38,18,19,37,1.0,0.95,0.9736842105263158,1
T006,2025-02-24,8,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,11,4,15,10,2,12,0.9090909090909091,0.5,0.8,1
T006,2025-03-03,9,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,5,7,12,4,5,9,0.8,0.7142857142857143,0.75,1
T006,2025-03-10,10,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,7,10,17,6,9,15,0.8571428571428571,0.9,0.8823529411764706,1
T006,2025-03-17,11,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,7,9,16,6,8,14,0.8571428571428571,0.8888888888888888,0.875,1
T006,2025-03-24,12,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,9,5,14,8,4,12,0.8888888888888888,0.8,0.8571428571428571,1
T006,2025-03-31,13,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,7,6,13,7,5,12,1.0,0.8333333333333334,0.9230769230769231,1
T006,2025-04-07,14,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,6,5,11,6,5,11,1.0,1.0,1.0,1
T006,2025-04-14,15,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,7,6,13,6,3,9,0.8571428571428571,0.5,0.6923076923076923,1
T006,2025-04-21,16,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,8,1,9,2,1,3,0.25,1.0,0.3333333333333333,1
T006,2025-04-28,17,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,7,12,19,6,10,16,0.8571428571428571,0.8333333333333334,0.8421052631578947,1
T006,2025-05-05,18,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,0,5,5,0,5,5,,1.0,1.0,1
T006,2025-05-12,19,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,9,9,18,7,7,14,0.7777777777777778,0.7777777777777778,0.7777777777777778,1
T006,2025-05-19,20,,0,0,,9,0.572520762753954,0.5417337056763192,1.0395165715257093,13,6,19,10,5,15,0.7692307692307693,0.8333333333333334,0.7894736842105263,1
