team_id,calendar_week,week_index,total_merged_prs,total_completed_tickets,total_commits,merge_count,median_cycle_time_hours,review_latency_hours,post_merge_bug_proxy,ai_signal_events,ai_eligible_events,observed_events,junior_merged_prs,junior_commits,junior_completed_tickets,total_output,junior_output,junior_merged_pr_share,junior_ticket_share,junior_commit_share,junior_output_share,ai_intensity,adoption_week,treated,post_period,event_time,analysis_sample
langchain-ai/langchain,2025-01-13,3,2,0,2,2,8.000972222222224,35.841944444444444,0.5,2,25,34,2,2,0,2,2,1.0,,1.0,1.0,0.08,2.0,1,1,1.0,0
langchain-ai/langchain,2025-01-20,4,5,2,5,5,174.5738888888889,174.48444444444445,0.2,3,33,51,5,5,2,7,7,1.0,1.0,1.0,1.0,0.09090909090909091,2.0,1,1,2.0,1
langchain-ai/langchain,2025-01-27,5,1,0,1,1,50.79611111111111,50.79472222222222,0.0,4,12,23,1,1,0,1,1,1.0,,1.0,1.0,0.3333333333333333,2.0,1,1,3.0,0
langchain-ai/langchain,2025-02-03,6,0,0,0,0,,167.6861111111111,1.0,1,9,21,0,0,0,0,0,,,,,0.1111111111111111,2.0,1,1,4.0,0
langchain-ai/langchain,2025-02-10,7,0,0,0,0,,6.585555555555556,0.0,1,6,25,0,0,0,0,0,,,,,0.16666666666666666,2.0,1,1,5.0,0
langchain-ai/langchain,2025-02-17,8,1,0,1,1,0.07305555555555555,0.03027777777777778,0.0,2,9,18,1,1,0,1,1,1.0,,1.0,1.0,0.2222222222222222,2.0,1,1,6.0,0
langchain-ai/langchain,2025-02-24,9,2,0,2,2,4.970694444444444,9.529166666666667,0.0,3,8,23,2,2,0,2,2,1.0,,1.0,1.0,0.375,2.0,1,1,7.0,0
langchain-ai/langchain,2025-03-03,10,1,0,0,1,10.069166666666666,51.89361111111111,0.0,1,7,19,1,0,0,1,1,1.0,,,1.0,0.14285714285714285,2.0,1,1,8.0,0
langchain-ai/langchain,2025-03-10,11,0,0,0,0,,,0.0,3,6,14,0,0,0,0,0,,,,,0.5,2.0,1,1,9.0,0
microsoft/vscode,2024-12-30,1,0,3,0,0,,,1.0,3,16,25,0,0,3,3,3,,1.0,,1.0,0.1875,2.0,0,0,-1.0,1
microsoft/vscode,2025-01-06,2,2,2,5,2,15.290555555555555,3.296666666666667,1.5,12,48,64,2,5,2,4,4,1.0,1.0,1.0,1.0,0.25,2.0,1,1,0.0,1
microsoft/vscode,2025-01-13,3,1,3,3,1,0.3636111111111111,27.43138888888889,3.0,6,31,46,1,3,3,4,4,1.0,1.0,1.0,1.0,0.1935483870967742,2.0,1,1,1.0,1
microsoft/vscode,2025-01-20,4,4,3,8,4,0.27194444444444443,0.26722222222222225,0.25,11,37,50,4,8,3,7,7,1.0,1.0,1.0,1.0,0.2972972972972973,2.0,1,1,2.0,1
microsoft/vscode,2025-01-27,5,4,4,9,4,0.4143055555555556,0.6486111111111111,0.75,6,48,66,4,9,4,8,8,1.0,1.0,1.0,1.0,0.125,2.0,1,1,3.0,1
microsoft/vscode,2025-02-03,6,4,10,36,4,0.47833333333333333,1.0395833333333333,0.5,10,75,99,4,36,10,14,14,1.0,1.0,1.0,1.0,0.13333333333333333,2.0,1,1,4.0,1
microsoft/vscode,2025-02-10,7,2,5,14,2,0.42041666666666666,0.23319444444444445,0.5,8,55,68,2,14,5,7,7,1.0,1.0,1.0,1.0,0.14545454545454545,2.0,1,1,5.0,1
microsoft/vscode,2025-02-17,8,3,2,12,3,0.4702777777777778,0.38861111111111113,0.6666666666666666,4,57,72,1,10,1,5,2,0.3333333333333333,0.5,0.8333333333333334,0.4,0.07017543859649122,2.0,1,1,6.0,1
microsoft/vscode,2025-02-24,9,7,8,33,7,0.4025,0.9191666666666667,0.42857142857142855,8,88,100,7,26,8,15,15,1.0,1.0,0.7878787878787878,1.0,0.09090909090909091,2.0,1,1,7.0,1
microsoft/vscode,2025-03-03,10,3,8,5,3,0.4047222222222222,0.5415277777777778,2.0,7,58,75,3,3,8,11,11,1.0,1.0,0.6,1.0,0.1206896551724138,2.0,1,1,8.0,1
microsoft/vscode,2025-03-10,11,2,0,7,2,217.26583333333332,3.7133333333333334,2.5,5,51,67,1,5,0,2,1,0.5,,0.7142857142857143,0.5,0.09803921568627451,2.0,1,1,9.0,0
numpy/numpy,2024-12-30,1,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-01-06,2,2,0,4,2,1.2870833333333334,220.83944444444444,0.5,0,21,24,2,4,0,2,2,1.0,,1.0,1.0,0.0,,0,0,,0
numpy/numpy,2025-01-13,3,1,0,3,1,3.7275,,0.0,0,6,11,1,3,0,1,1,1.0,,1.0,1.0,0.0,,0,0,,0
numpy/numpy,2025-01-20,4,1,0,2,1,1.2175,,0.0,0,7,12,1,2,0,1,1,1.0,,1.0,1.0,0.0,,0,0,,0
numpy/numpy,2025-01-27,5,0,0,0,0,,,0.0,0,2,4,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-02-03,6,5,0,13,5,1.4608333333333334,2.242777777777778,0.0,0,21,23,5,13,0,5,5,1.0,,1.0,1.0,0.0,,0,0,,1
numpy/numpy,2025-02-10,7,0,0,0,0,,26.0075,0.0,0,2,2,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-02-17,8,0,0,0,0,,,0.0,0,1,5,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-02-24,9,0,0,0,0,,,0.0,0,1,7,0,0,0,0,0,,,,,0.0,,0,0,,0
numpy/numpy,2025-03-03,10,1,0,3,1,2.7669444444444444,286.16527777777776,0.0,0,6,9,0,0,0,1,0,0.0,,0.0,0.0,0.0,,0,0,,0
numpy/numpy,2025-03-10,11,1,0,2,1,5.913333333333333,99.13027777777778,0.0,0,8,9,1,0,0,1,1,1.0,,0.0,1.0,0.0,,0,0,,0
open-webui/open-webui,2024-12-30,1,0,1,0,0,,,1.0,3,15,32,0,0,1,1,1,,1.0,,1.0,0.2,2.0,0,0,-1.0,0
open-webui/open-webui,2025-01-06,2,0,0,1,0,,,2.0,2,5,32,0,1,0,0,0,,,1.0,,0.4,2.0,1,1,0.0,0
open-webui/open-webui,2025-01-13,3,0,0,2,0,,,0.0,0,5,30,0,2,0,0,0,,,1.0,,0.0,2.0,1,1,1.0,0
open-webui/open-webui,2025-01-20,4,0,0,0,0,,,2.0,0,6,70,0,0,0,0,0,,,,,0.0,2.0,1,1,2.0,0
open-webui/open-webui,2025-01-27,5,0,0,0,0,,,1.0,1,7,136,0,0,0,0,0,,,,,0.14285714285714285,2.0,1,1,3.0,0
open-webui/open-webui,2025-02-03,6,0,1,4,0,,,0.0,0,12,97,0,4,1,1,1,,1.0,1.0,1.0,0.0,2.0,1,1,4.0,0
open-webui/open-webui,2025-02-10,7,0,3,3,0,,,2.0,8,22,81,0,3,3,3,3,,1.0,1.0,1.0,0.36363636363636365,2.0,1,1,5.0,1
open-webui/open-webui,2025-02-17,8,0,1,3,0,,74.99361111111111,1.0,1,9,54,0,3,1,1,1,,1.0,1.0,1.0,0.1111111111111111,2.0,1,1,6.0,0
open-webui/open-webui,2025-02-24,9,3,0,11,3,7.343333333333334,,0.0,1,22,63,3,11,0,3,3,1.0,,1.0,1.0,0.045454545454545456,2.0,1,1,7.0,1
open-webui/open-webui,2025-03-03,10,3,0,7,3,2.2916666666666665,,0.0,0,21,60,3,7,0,3,3,1.0,,1.0,1.0,0.0,2.0,1,1,8.0,1
open-webui/open-webui,2025-03-10,11,0,0,0,0,,,1.0,0,4,26,0,0,0,0,0,,,,,0.0,2.0,1,1,9.0,0
pallets/flask,2024-12-30,1,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-01-06,2,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-01-13,3,0,0,0,0,,,0.0,0,1,3,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-01-20,4,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-01-27,5,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-02-03,6,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-02-10,7,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-02-17,8,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-02-24,9,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-03-03,10,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
pallets/flask,2025-03-10,11,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
pytorch/pytorch,2024-12-30,1,0,1,561,0,,52.20652777777777,1.0,2,138,262,0,561,1,1,1,,1.0,1.0,1.0,0.014492753623188406,6.0,0,0,-5.0,0
pytorch/pytorch,2025-01-06,2,2,4,731,2,81.03208333333333,23.762777777777778,0.5,4,361,582,2,474,4,6,6,1.0,1.0,0.6484268125854993,1.0,0.0110803324099723,6.0,0,0,-4.0,1
pytorch/pytorch,2025-01-13,3,0,7,385,0,,18.88111111111111,1.0,2,421,597,0,145,5,7,5,,0.7142857142857143,0.37662337662337664,0.7142857142857143,0.004750593824228029,6.0,0,0,-3.0,1
pytorch/pytorch,2025-01-20,4,0,4,683,0,,23.576666666666668,7.0,6,307,521,0,282,2,4,2,,0.5,0.4128843338213763,0.5,0.019543973941368076,6.0,0,0,-2.0,1
pytorch/pytorch,2025-01-27,5,1,5,576,1,1.3691666666666666,94.705,4.0,0,382,630,1,201,1,6,2,1.0,0.2,0.3489583333333333,0.3333333333333333,0.0,6.0,0,0,-1.0,1
pytorch/pytorch,2025-02-03,6,0,12,715,0,,50.00416666666667,3.0,18,410,696,0,185,12,12,12,,1.0,0.25874125874125875,1.0,0.04390243902439024,6.0,1,1,0.0,1
pytorch/pytorch,2025-02-10,7,0,1,780,0,,95.87277777777777,2.0,14,349,557,0,251,1,1,1,,1.0,0.3217948717948718,1.0,0.04011461318051576,6.0,1,1,1.0,0
pytorch/pytorch,2025-02-17,8,0,2,374,0,,42.689166666666665,2.0,6,280,473,0,90,0,2,0,,0.0,0.24064171122994651,0.0,0.02142857142857143,6.0,1,1,2.0,0
pytorch/pytorch,2025-02-24,9,0,2,776,0,,42.54972222222222,1.0,4,369,581,0,538,1,2,1,,0.5,0.6932989690721649,0.5,0.01084010840108401,6.0,1,1,3.0,0
pytorch/pytorch,2025-03-03,10,0,5,1102,0,,24.888055555555557,1.0,3,310,547,0,637,1,5,1,,0.2,0.5780399274047187,0.2,0.00967741935483871,6.0,1,1,4.0,1
pytorch/pytorch,2025-03-10,11,0,2,584,0,,52.990833333333335,1.0,3,230,430,0,17,0,2,0,,0.0,0.02910958904109589,0.0,0.013043478260869565,6.0,1,1,5.0,0
vercel/next.js,2024-12-30,1,0,0,0,0,,,0.0,0,16,24,0,0,0,0,0,,,,,0.0,,0,0,,0
vercel/next.js,2025-01-06,2,2,1,253,2,73.38680555555555,2.135,0.5,0,82,99,2,253,1,3,3,1.0,1.0,1.0,1.0,0.0,,0,0,,1
vercel/next.js,2025-01-13,3,2,1,24,2,26.42375,0.8041666666666667,0.5,0,49,64,2,24,1,3,3,1.0,1.0,1.0,1.0,0.0,,0,0,,1
vercel/next.js,2025-01-20,4,7,1,33,7,24.131944444444443,10.831666666666667,0.0,0,71,85,6,31,1,8,7,0.8571428571428571,1.0,0.9393939393939394,0.875,0.0,,0,0,,1
vercel/next.js,2025-01-27,5,1,0,24,1,4.693611111111111,7.248333333333333,0.0,0,109,115,1,3,0,1,1,1.0,,0.125,1.0,0.0,,0,0,,0
vercel/next.js,2025-02-03,6,10,2,140,10,33.76430555555555,7.4847222222222225,0.0,0,170,192,8,132,2,12,10,0.8,1.0,0.9428571428571428,0.8333333333333334,0.0,,0,0,,1
vercel/next.js,2025-02-10,7,2,0,115,2,3.972638888888889,4.5095833333333335,0.0,0,115,128,1,103,0,2,1,0.5,,0.8956521739130435,0.5,0.0,,0,0,,0
vercel/next.js,2025-02-17,8,2,2,6,2,1.5052777777777777,46.91416666666667,0.0,0,61,74,1,2,2,4,3,0.5,1.0,0.3333333333333333,0.75,0.0,,0,0,,1
vercel/next.js,2025-02-24,9,3,6,38,3,28.986666666666668,357.80097222222224,0.3333333333333333,1,231,242,1,7,6,9,7,0.3333333333333333,1.0,0.18421052631578946,0.7777777777777778,0.004329004329004329,,0,0,,1
vercel/next.js,2025-03-03,10,1,1,1,1,897.9213888888889,13.039166666666667,0.0,0,67,72,1,1,1,2,2,1.0,1.0,1.0,1.0,0.0,,0,0,,0
vercel/next.js,2025-03-10,11,0,0,53,0,,0.01861111111111111,0.0,0,119,135,0,0,0,0,0,,,0.0,,0.0,,0,0,,0
