team_id,calendar_week,week_index,total_merged_prs,total_completed_tickets,total_commits,merge_count,median_cycle_time_hours,review_latency_hours,post_merge_bug_proxy,ai_signal_events,ai_eligible_events,observed_events,junior_merged_prs,junior_commits,junior_completed_tickets,total_output,junior_output,junior_merged_pr_share,junior_ticket_share,junior_commit_share,junior_output_share,ai_intensity,adoption_week,treated,post_period,event_time,analysis_sample
ansible/ansible,2024-08-26,44,0,0,0,0,,0.08583333333333333,0.0,0,12,14,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-09-02,45,0,2,0,0,,192.25805555555556,2.0,0,13,15,0,0,2,2,2,,1.0,,1.0,0.0,,0,0,,1
ansible/ansible,2024-09-09,46,0,1,0,0,,1714.1744444444444,0.0,0,6,10,0,0,1,1,1,,1.0,,1.0,0.0,,0,0,,1
ansible/ansible,2024-09-16,47,0,0,0,0,,,0.0,0,0,3,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-09-23,48,1,0,1,1,0.3363888888888889,,0.0,0,4,6,1,1,0,1,1,1.0,,1.0,1.0,0.0,,0,0,,1
ansible/ansible,2024-09-30,49,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-10-07,50,1,0,1,1,1.9913888888888889,,0.0,0,7,11,1,1,0,1,1,1.0,,1.0,1.0,0.0,,0,0,,1
ansible/ansible,2024-10-14,51,0,0,0,0,,,0.0,0,2,2,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-10-21,52,0,0,0,0,,,0.0,0,1,1,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-10-28,53,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-11-04,54,0,0,0,0,,,0.0,0,5,6,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-11-11,55,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-11-18,56,1,0,1,1,5.4525,318.76694444444445,0.0,0,14,17,0,0,0,1,0,0.0,,0.0,0.0,0.0,,0,0,,1
ansible/ansible,2024-11-25,57,0,0,0,0,,0.9727777777777777,1.0,0,4,6,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-12-02,58,0,0,0,0,,16.999166666666667,0.0,0,2,6,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-12-09,59,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-12-16,60,0,0,0,0,,,0.0,0,0,3,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-12-23,61,0,0,0,0,,,0.0,0,0,4,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2024-12-30,62,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-01-06,63,0,0,0,0,,,0.0,0,1,3,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-01-13,64,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-01-20,65,0,0,0,0,,,0.0,0,0,2,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-01-27,66,0,0,0,0,,,0.0,0,1,1,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-02-03,67,0,0,0,0,,238.15541666666667,0.0,0,4,8,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-02-10,68,0,0,0,0,,,0.0,0,3,6,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-02-17,69,0,0,0,0,,1616.0691666666667,0.0,0,12,14,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-02-24,70,0,0,0,0,,,0.0,0,0,1,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-03-03,71,0,0,0,0,,,0.0,0,7,9,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-03-10,72,0,3,0,0,,1421.4227777777778,0.0,0,9,11,0,0,1,3,1,,0.3333333333333333,,0.3333333333333333,0.0,,0,0,,1
ansible/ansible,2025-03-17,73,2,0,2,2,0.29750000000000004,,0.0,0,5,5,0,0,0,2,0,0.0,,0.0,0.0,0.0,,0,0,,1
ansible/ansible,2025-03-24,74,0,0,0,0,,134.12930555555556,0.0,1,29,33,0,0,0,0,0,,,,,0.034482758620689655,,0,0,,0
ansible/ansible,2025-03-31,75,0,0,0,0,,,0.0,0,3,7,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-04-07,76,0,0,0,0,,,0.0,0,12,12,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-04-14,77,0,1,0,0,,7.7122222222222225,0.0,0,6,6,0,0,0,1,0,,0.0,,0.0,0.0,,0,0,,1
ansible/ansible,2025-04-21,78,0,0,0,0,,0.5238888888888888,0.0,0,3,4,0,0,0,0,0,,,,,0.0,,0,0,,0
ansible/ansible,2025-04-28,79,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
apache/spark,2023-10-30,1,0,0,4,0,,7.582916666666667,0.0,25,66,69,0,4,0,0,0,,,1.0,,0.3787878787878788,2.0,0,0,-1.0,0
apache/spark,2023-11-06,2,0,0,2,0,,70.635,0.0,16,51,52,0,2,0,0,0,,,1.0,,0.3137254901960784,2.0,1,1,0.0,0
apache/spark,2023-11-13,3,0,0,3,0,,52.39486111111111,0.0,36,88,90,0,3,0,0,0,,,1.0,,0.4090909090909091,2.0,1,1,1.0,0
apache/spark,2023-11-20,4,0,0,3,0,,14.711944444444445,0.0,18,68,73,0,3,0,0,0,,,1.0,,0.2647058823529412,2.0,1,1,2.0,0
apache/spark,2023-11-27,5,0,0,1,0,,20.542083333333334,0.0,18,53,56,0,1,0,0,0,,,1.0,,0.33962264150943394,2.0,1,1,3.0,0
apache/spark,2023-12-04,6,0,0,2,0,,0.43,0.0,18,41,42,0,2,0,0,0,,,1.0,,0.43902439024390244,2.0,1,1,4.0,0
apache/spark,2023-12-11,7,0,0,0,0,,97.46888888888888,0.0,12,30,31,0,0,0,0,0,,,,,0.4,2.0,1,1,5.0,0
apache/spark,2023-12-18,8,0,0,0,0,,12.462777777777777,0.0,20,62,64,0,0,0,0,0,,,,,0.3225806451612903,2.0,1,1,6.0,0
apache/spark,2023-12-25,9,0,0,3,0,,422.22375,0.0,52,107,107,0,3,0,0,0,,,1.0,,0.48598130841121495,2.0,1,1,7.0,0
apache/spark,2024-01-01,10,0,0,7,0,,38.772222222222226,0.0,36,59,59,0,7,0,0,0,,,1.0,,0.6101694915254238,2.0,1,1,8.0,0
apache/spark,2024-01-08,11,0,0,13,0,,11.880277777777778,0.0,50,81,81,0,13,0,0,0,,,1.0,,0.6172839506172839,2.0,1,1,9.0,0
apache/spark,2024-01-15,12,0,0,5,0,,13.576805555555556,0.0,31,53,56,0,2,0,0,0,,,0.4,,0.5849056603773585,2.0,1,1,10.0,0
apache/spark,2024-01-22,13,0,0,7,0,,14.929722222222223,0.0,44,87,90,0,4,0,0,0,,,0.5714285714285714,,0.5057471264367817,2.0,1,1,11.0,0
apache/spark,2024-01-29,14,0,0,0,0,,101.93666666666667,0.0,22,53,55,0,0,0,0,0,,,,,0.41509433962264153,2.0,1,1,12.0,0
apache/spark,2024-02-05,15,0,0,0,0,,74.73972222222223,0.0,14,23,25,0,0,0,0,0,,,,,0.6086956521739131,2.0,1,1,13.0,0
apache/spark,2024-02-12,16,0,0,1,0,,181.44069444444443,0.0,17,53,55,0,0,0,0,0,,,0.0,,0.32075471698113206,2.0,1,1,14.0,0
apache/spark,2024-02-19,17,0,0,4,0,,144.48194444444445,0.0,25,64,69,0,2,0,0,0,,,0.5,,0.390625,2.0,1,1,15.0,0
apache/spark,2024-02-26,18,0,0,3,0,,12.73,0.0,28,58,59,0,2,0,0,0,,,0.6666666666666666,,0.4827586206896552,2.0,1,1,16.0,0
apache/spark,2024-03-04,19,0,0,1,0,,26.481527777777778,0.0,21,37,39,0,0,0,0,0,,,0.0,,0.5675675675675675,2.0,1,1,17.0,0
apache/spark,2024-03-11,20,0,0,7,0,,47.91930555555555,0.0,32,63,65,0,3,0,0,0,,,0.42857142857142855,,0.5079365079365079,2.0,1,1,18.0,0
apache/spark,2024-03-18,21,0,0,5,0,,26.378888888888888,0.0,42,81,83,0,4,0,0,0,,,0.8,,0.5185185185185185,2.0,1,1,19.0,0
apache/spark,2024-03-25,22,0,0,3,0,,15.960972222222221,0.0,25,46,47,0,1,0,0,0,,,0.3333333333333333,,0.5434782608695652,2.0,1,1,20.0,0
apache/spark,2024-04-01,23,0,0,4,0,,11.909722222222221,0.0,49,94,94,0,2,0,0,0,,,0.5,,0.5212765957446809,2.0,1,1,21.0,0
apache/spark,2024-04-08,24,0,0,6,0,,68.35916666666667,0.0,44,86,87,0,3,0,0,0,,,0.5,,0.5116279069767442,2.0,1,1,22.0,0
apache/spark,2024-04-15,25,0,0,5,0,,23.948611111111113,0.0,32,77,79,0,4,0,0,0,,,0.8,,0.4155844155844156,2.0,1,1,23.0,0
apache/spark,2024-04-22,26,0,0,2,0,,16.667916666666667,0.0,20,41,44,0,1,0,0,0,,,0.5,,0.4878048780487805,2.0,1,1,24.0,0
apache/spark,2024-04-29,27,0,0,4,0,,2.5425,0.0,22,54,56,0,2,0,0,0,,,0.5,,0.4074074074074074,2.0,1,1,25.0,0
apache/spark,2024-05-06,28,0,0,6,0,,35.37361111111111,0.0,37,71,74,0,4,0,0,0,,,0.6666666666666666,,0.5211267605633803,2.0,1,1,26.0,0
apache/spark,2024-05-13,29,0,0,1,0,,14.528333333333332,0.0,23,48,48,0,1,0,0,0,,,1.0,,0.4791666666666667,2.0,1,1,27.0,0
apache/spark,2024-05-20,30,0,0,3,0,,0.25277777777777777,0.0,15,35,36,0,0,0,0,0,,,0.0,,0.42857142857142855,2.0,1,1,28.0,0
apache/spark,2024-05-27,31,0,0,6,0,,6.127222222222223,0.0,31,59,61,0,3,0,0,0,,,0.5,,0.5254237288135594,2.0,1,1,29.0,0
apache/spark,2024-06-03,32,0,0,6,0,,9.926388888888889,0.0,36,64,65,0,0,0,0,0,,,0.0,,0.5625,2.0,1,1,30.0,0
apache/spark,2024-06-10,33,0,0,0,0,,4.0368055555555555,0.0,24,62,63,0,0,0,0,0,,,,,0.3870967741935484,2.0,1,1,31.0,0
apache/spark,2024-06-17,34,0,0,9,0,,140.32958333333335,0.0,63,111,114,0,1,0,0,0,,,0.1111111111111111,,0.5675675675675675,2.0,1,1,32.0,0
apache/spark,2024-06-24,35,0,0,0,0,,27.69486111111111,0.0,21,54,54,0,0,0,0,0,,,,,0.3888888888888889,2.0,1,1,33.0,0
apache/spark,2024-07-01,36,0,0,4,0,,134.45416666666665,0.0,24,55,56,0,0,0,0,0,,,0.0,,0.43636363636363634,2.0,1,1,34.0,0
apache/spark,2024-07-08,37,0,0,4,0,,21.100277777777777,0.0,29,51,52,0,2,0,0,0,,,0.5,,0.5686274509803921,2.0,1,1,35.0,0
apache/spark,2024-07-15,38,0,0,2,0,,46.11944444444444,0.0,35,75,77,0,0,0,0,0,,,0.0,,0.4666666666666667,2.0,1,1,36.0,0
apache/spark,2024-07-22,39,0,0,1,0,,36.22763888888889,0.0,31,54,56,0,0,0,0,0,,,0.0,,0.5740740740740741,2.0,1,1,37.0,0
apache/spark,2024-07-29,40,0,0,1,0,,70.69805555555556,0.0,23,55,58,0,1,0,0,0,,,1.0,,0.41818181818181815,2.0,1,1,38.0,0
apache/spark,2024-08-05,41,0,0,2,0,,171.14111111111112,0.0,24,54,54,0,1,0,0,0,,,0.5,,0.4444444444444444,2.0,1,1,39.0,0
apache/spark,2024-08-12,42,0,0,2,0,,53.65847222222222,0.0,31,63,64,0,1,0,0,0,,,0.5,,0.49206349206349204,2.0,1,1,40.0,0
apache/spark,2024-08-19,43,0,0,6,0,,11.803055555555556,0.0,56,113,113,0,2,0,0,0,,,0.3333333333333333,,0.49557522123893805,2.0,1,1,41.0,0
apache/spark,2024-08-26,44,0,0,1,0,,153.9273611111111,0.0,20,45,46,0,0,0,0,0,,,0.0,,0.4444444444444444,2.0,1,1,42.0,0
apache/spark,2024-09-02,45,0,0,4,0,,209.22722222222222,0.0,39,67,67,0,1,0,0,0,,,0.25,,0.582089552238806,2.0,1,1,43.0,0
apache/spark,2024-09-09,46,0,0,2,0,,66.59722222222223,0.0,29,61,61,0,2,0,0,0,,,1.0,,0.47540983606557374,2.0,1,1,44.0,0
apache/spark,2024-09-16,47,0,0,9,0,,3.284305555555555,0.0,39,75,75,0,4,0,0,0,,,0.4444444444444444,,0.52,2.0,1,1,45.0,0
apache/spark,2024-09-23,48,0,0,4,0,,38.42388888888889,0.0,25,50,53,0,4,0,0,0,,,1.0,,0.5,2.0,1,1,46.0,0
apache/spark,2024-09-30,49,0,0,4,0,,1.2261111111111112,0.0,19,30,30,0,2,0,0,0,,,0.5,,0.6333333333333333,2.0,1,1,47.0,0
apache/spark,2024-10-07,50,0,0,3,0,,8.445694444444444,0.0,27,50,53,0,1,0,0,0,,,0.3333333333333333,,0.54,2.0,1,1,48.0,0
apache/spark,2024-10-14,51,0,0,3,0,,231.08916666666664,0.0,39,76,76,0,2,0,0,0,,,0.6666666666666666,,0.5131578947368421,2.0,1,1,49.0,0
apache/spark,2024-10-21,52,0,0,1,0,,5.261111111111111,0.0,22,43,45,0,0,0,0,0,,,0.0,,0.5116279069767442,2.0,1,1,50.0,0
apache/spark,2024-10-28,53,0,0,2,0,,0.7354166666666666,0.0,34,69,77,0,0,0,0,0,,,0.0,,0.4927536231884058,2.0,1,1,51.0,0
apache/spark,2024-11-04,54,0,0,5,0,,309.92861111111114,0.0,34,65,71,0,2,0,0,0,,,0.4,,0.5230769230769231,2.0,1,1,52.0,0
apache/spark,2024-11-11,55,0,0,2,0,,380.6925,0.0,33,63,67,0,1,0,0,0,,,0.5,,0.5238095238095238,2.0,1,1,53.0,0
apache/spark,2024-11-18,56,0,0,3,0,,15.153333333333332,0.0,41,69,71,0,0,0,0,0,,,0.0,,0.5942028985507246,2.0,1,1,54.0,0
apache/spark,2024-11-25,57,0,0,2,0,,96.2063888888889,0.0,28,53,53,0,0,0,0,0,,,0.0,,0.5283018867924528,2.0,1,1,55.0,0
apache/spark,2024-12-02,58,0,0,0,0,,33.30388888888889,0.0,19,40,43,0,0,0,0,0,,,,,0.475,2.0,1,1,56.0,0
apache/spark,2024-12-09,59,0,0,6,0,,40.83291666666667,0.0,66,118,121,0,2,0,0,0,,,0.3333333333333333,,0.559322033898305,2.0,1,1,57.0,0
apache/spark,2024-12-16,60,0,0,4,0,,120.4225,0.0,25,52,52,0,0,0,0,0,,,0.0,,0.4807692307692308,2.0,1,1,58.0,0
apache/spark,2024-12-23,61,0,0,3,0,,62.504444444444445,0.0,26,45,48,0,1,0,0,0,,,0.3333333333333333,,0.5777777777777777,2.0,1,1,59.0,0
apache/spark,2024-12-30,62,0,0,5,0,,15.679722222222223,0.0,30,47,47,0,1,0,0,0,,,0.2,,0.6382978723404256,2.0,1,1,60.0,0
apache/spark,2025-01-06,63,0,0,3,0,,406.96194444444444,0.0,33,62,62,0,0,0,0,0,,,0.0,,0.532258064516129,2.0,1,1,61.0,0
apache/spark,2025-01-13,64,0,0,4,0,,18.560833333333335,0.0,38,70,74,0,1,0,0,0,,,0.25,,0.5428571428571428,2.0,1,1,62.0,0
apache/spark,2025-01-20,65,0,0,9,0,,16.383055555555554,0.0,37,69,69,0,6,0,0,0,,,0.6666666666666666,,0.5362318840579711,2.0,1,1,63.0,0
apache/spark,2025-01-27,66,0,0,10,0,,8.382222222222222,0.0,50,87,91,0,1,0,0,0,,,0.1,,0.5747126436781609,2.0,1,1,64.0,0
apache/spark,2025-02-03,67,0,0,2,0,,26.5625,0.0,27,54,59,0,0,0,0,0,,,0.0,,0.5,2.0,1,1,65.0,0
apache/spark,2025-02-10,68,0,0,14,0,,20.458194444444445,0.0,42,81,81,0,4,0,0,0,,,0.2857142857142857,,0.5185185185185185,2.0,1,1,66.0,0
apache/spark,2025-02-17,69,0,0,4,0,,155.07472222222222,0.0,24,49,50,0,0,0,0,0,,,0.0,,0.4897959183673469,2.0,1,1,67.0,0
apache/spark,2025-02-24,70,0,0,6,0,,17.02777777777778,0.0,35,55,57,0,0,0,0,0,,,0.0,,0.6363636363636364,2.0,1,1,68.0,0
apache/spark,2025-03-03,71,0,0,0,0,,359.33,0.0,9,24,26,0,0,0,0,0,,,,,0.375,2.0,1,1,69.0,0
apache/spark,2025-03-10,72,0,0,3,0,,3.2530555555555556,0.0,24,51,53,0,2,0,0,0,,,0.6666666666666666,,0.47058823529411764,2.0,1,1,70.0,0
apache/spark,2025-03-17,73,0,0,2,0,,42.486111111111114,0.0,26,50,51,0,0,0,0,0,,,0.0,,0.52,2.0,1,1,71.0,0
apache/spark,2025-03-24,74,0,0,0,0,,30.465,0.0,23,54,57,0,0,0,0,0,,,,,0.42592592592592593,2.0,1,1,72.0,0
apache/spark,2025-03-31,75,0,0,2,0,,50.27333333333333,0.0,33,69,72,0,1,0,0,0,,,0.5,,0.4782608695652174,2.0,1,1,73.0,0
apache/spark,2025-04-07,76,0,0,1,0,,10.098611111111111,0.0,25,40,42,0,1,0,0,0,,,1.0,,0.625,2.0,1,1,74.0,0
apache/spark,2025-04-14,77,0,0,2,0,,54.376666666666665,0.0,30,61,62,0,1,0,0,0,,,0.5,,0.4918032786885246,2.0,1,1,75.0,0
apache/spark,2025-04-21,78,0,0,10,0,,23.914305555555558,0.0,40,63,64,0,8,0,0,0,,,0.8,,0.6349206349206349,2.0,1,1,76.0,0
apache/spark,2025-04-28,79,0,0,2,0,,16.061666666666667,0.0,22,44,44,0,1,0,0,0,,,0.5,,0.5,2.0,1,1,77.0,0
continue-revolution/continue,2023-10-30,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2023-11-06,2,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2023-11-13,3,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2023-11-20,4,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2023-11-27,5,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2023-12-04,6,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2023-12-11,7,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2023-12-18,8,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2023-12-25,9,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-01-01,10,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-01-08,11,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-01-15,12,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-01-22,13,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-01-29,14,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-02-05,15,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-02-12,16,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-02-19,17,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-02-26,18,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-03-04,19,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-03-11,20,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-03-18,21,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-03-25,22,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-04-01,23,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-04-08,24,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-04-15,25,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-04-22,26,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-04-29,27,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
continue-revolution/continue,2024-05-06,28,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,0.0,,0,0,,0
